Date,Time,TDS,Turbidity,Temperature
2024-10-23T20:58:25, 422, 301,17.0,
2024-10-23T20:58:31, 422, 301,16.94,
2024-10-23T20:58:37, 422, 301,16.94,
2024-10-23T20:58:43, 422, 301,16.94,
Time, TDS, Turbidity,,
2024-10-23T20:22:05, 246, 167,16.62,
2024-10-23T20:22:11, 295, 229,17.31,
2024-10-23T20:22:17, 331, 243,16.62,
2024-10-23T20:22:23, 355, 255,16.69,
2024-10-23T20:22:29, 372, 263,16.62,
2024-10-23T20:22:35, 388, 270,16.62,
2024-10-23T20:22:41, 399, 275,16.69,
2024-10-23T20:22:47, 407, 279,16.69,
2024-10-23T20:22:53, 415, 283,17.19,
2024-10-23T20:22:59, 419, 284,16.69,
2024-10-23T20:23:05, 420, 288,16.87,
2024-10-23T20:23:11, 422, 289,16.69,
2024-10-23T20:23:17, 423, 290,16.81,
2024-10-23T20:23:23, 426, 292,16.69,
2024-10-23T20:23:29, 428, 293,17.44,
2024-10-23T20:23:35, 429, 294,16.75,
2024-10-23T20:23:41, 430, 294,17.44,
2024-10-23T20:23:47, 429, 294,16.69,
2024-10-23T20:23:53, 429, 295,16.69,
2024-10-23T20:23:59, 429, 294,16.75,
2024-10-23T20:24:05, 429, 295,16.75,
2024-10-23T20:24:11, 430, 296,16.75,
2024-10-23T20:24:17, 431, 296,16.75,
2024-10-23T20:24:23, 431, 296,16.75,
2024-10-23T20:24:29, 431, 296,16.75,
2024-10-23T20:24:35, 431, 296,16.94,
2024-10-23T20:24:41, 430, 296,16.75,
2024-10-23T20:24:47, 430, 296,16.75,
2024-10-23T20:24:53, 428, 296,16.75,
2024-10-23T20:24:59, 427, 296,17.06,
2024-10-23T20:25:05, 427, 298,16.81,
2024-10-23T20:25:11, 421, 294,16.75,
2024-10-23T20:25:17, 422, 294,16.75,
2024-10-23T20:25:23, 421, 294,16.81,
2024-10-23T20:25:29, 423, 295,16.81,
2024-10-23T20:25:35, 423, 295,16.81,
2024-10-23T20:25:41, 422, 295,17.31,
2024-10-23T20:25:47, 423, 296,16.81,
2024-10-23T20:25:53, 423, 296,16.81,
2024-10-23T20:25:59, 426, 298,16.81,
2024-10-23T20:26:05, 427, 297,16.81,
2024-10-23T20:26:11, 423, 294,16.81,
2024-10-23T20:26:17, 423, 294,16.81,
2024-10-23T20:26:23, 423, 295,17.31,
2024-10-23T20:26:29, 425, 296,16.87,
2024-10-23T20:26:35, 425, 296,17.69,
2024-10-23T20:26:41, 424, 295,16.87,
2024-10-23T20:26:47, 425, 297,16.81,
2024-10-23T20:26:53, 426, 297,16.87,
2024-10-23T20:26:59, 425, 297,16.87,
2024-10-23T20:27:05, 425, 297,16.87,
2024-10-23T20:27:11, 424, 297,16.87,
2024-10-23T20:27:17, 424, 297,16.87,
2024-10-23T20:27:23, 424, 297,16.87,
2024-10-23T20:27:29, 421, 295,16.87,
2024-10-23T20:27:35, 420, 295,16.87,
2024-10-23T20:27:41, 420, 296,16.87,
2024-10-23T20:27:47, 420, 296,16.87,
2024-10-23T20:27:53, 421, 296,17.31,
2024-10-23T20:27:59, 422, 296,16.87,
2024-10-23T20:28:05, 422, 296,16.87,
2024-10-23T20:28:11, 422, 297,16.87,
2024-10-23T20:28:17, 422, 297,16.87,
2024-10-23T20:28:23, 423, 297,16.87,
2024-10-23T20:28:29, 424, 298,16.87,
2024-10-23T20:28:35, 424, 298,16.87,
2024-10-23T20:28:41, 425, 298,16.87,
2024-10-23T20:28:47, 425, 298,16.87,
2024-10-23T20:28:53, 426, 298,16.87,
2024-10-23T20:28:59, 425, 298,16.87,
2024-10-23T20:29:05, 425, 298,16.87,
2024-10-23T20:29:11, 425, 299,16.87,
2024-10-23T20:29:17, 427, 299,16.87,
2024-10-23T20:29:23, 427, 299,16.87,
2024-10-23T20:29:29, 426, 299,16.87,
2024-10-23T20:29:35, 426, 299,16.94,
2024-10-23T20:29:41, 426, 299,16.87,
2024-10-23T20:29:47, 425, 299,16.94,
2024-10-23T20:29:53, 425, 299,16.94,
2024-10-23T20:29:59, 425, 299,16.87,
2024-10-23T20:30:05, 425, 299,16.94,
2024-10-23T20:30:11, 424, 299,16.87,
2024-10-23T20:30:17, 423, 298,16.87,
2024-10-23T20:30:23, 423, 298,17.56,
2024-10-23T20:30:29, 423, 298,16.87,
2024-10-23T20:30:35, 422, 298,16.87,
2024-10-23T20:30:41, 422, 298,16.87,
2024-10-23T20:30:47, 422, 298,16.87,
2024-10-23T20:30:53, 422, 298,16.87,
2024-10-23T20:30:59, 423, 298,16.94,
2024-10-23T20:31:05, 423, 298,16.87,
2024-10-23T20:31:11, 423, 298,16.87,
2024-10-23T20:31:17, 423, 298,16.94,
2024-10-23T20:31:23, 422, 298,16.87,
2024-10-23T20:31:29, 423, 298,16.87,
2024-10-23T20:31:35, 423, 299,16.94,
2024-10-23T20:31:41, 426, 300,17.25,
2024-10-23T20:31:47, 427, 300,16.94,
2024-10-23T20:31:53, 426, 300,16.94,
2024-10-23T20:31:59, 426, 300,16.94,
2024-10-23T20:32:05, 425, 299,16.87,
2024-10-23T20:32:11, 425, 299,16.87,
2024-10-23T20:32:17, 425, 299,16.87,
2024-10-23T20:32:23, 425, 300,16.87,
2024-10-23T20:32:29, 426, 300,16.87,
2024-10-23T20:32:35, 426, 300,16.87,
2024-10-23T20:32:41, 432, 302,16.94,
2024-10-23T20:32:47, 433, 302,16.94,
2024-10-23T20:32:53, 434, 302,16.94,
2024-10-23T20:32:59, 433, 301,17.56,
2024-10-23T20:33:05, 431, 301,16.87,
2024-10-23T20:33:11, 429, 300,16.94,
2024-10-23T20:33:17, 428, 300,16.94,
2024-10-23T20:33:23, 427, 300,16.87,
2024-10-23T20:33:29, 427, 300,17.56,
2024-10-23T20:33:35, 427, 301,16.94,
2024-10-23T20:33:41, 427, 300,16.94,
2024-10-23T20:33:47, 426, 300,16.87,
2024-10-23T20:33:53, 437, 304,16.87,
2024-10-23T20:33:59, 439, 304,16.94,
2024-10-23T20:34:05, 438, 303,16.94,
2024-10-23T20:34:11, 436, 303,16.87,
2024-10-23T20:34:17, 435, 303,16.94,
2024-10-23T20:34:23, 435, 303,16.94,
2024-10-23T20:34:29, 432, 302,16.94,
2024-10-23T20:34:35, 431, 301,16.94,
2024-10-23T20:34:41, 429, 301,16.94,
2024-10-23T20:34:47, 426, 300,16.94,
2024-10-23T20:34:53, 425, 300,16.94,
Time, TDS, Turbidity,,
Time, TDS, Turbidity,,
Time, TDS, Turbidity,,
2024-10-23T20:22:05, 362, 278,16.87,
2024-10-23T20:22:11, 392, 290,16.87,
2024-10-23T20:22:17, 404, 292,16.87,
2024-10-23T20:22:23, 411, 294,17.19,
2024-10-23T20:22:29, 416, 297,16.94,
2024-10-23T20:22:35, 419, 298,16.94,
2024-10-23T20:22:41, 421, 298,16.94,
Time, TDS, Turbidity,,
2024-10-23T20:22:05, 416, 300,16.87,
2024-10-23T20:22:11, 423, 300,16.94,
2024-10-23T20:22:17, 424, 300,16.94,
2024-10-23T20:22:23, 423, 299,16.94,
2024-10-23T20:22:29, 421, 299,16.94,
2024-10-23T20:22:35, 420, 299,16.94,
2024-10-23T20:22:41, 421, 299,16.94,
2024-10-23T20:22:47, 426, 301,16.94,
2024-10-23T20:22:53, 425, 300,16.94,
2024-10-23T20:22:59, 424, 300,16.94,
2024-10-23T20:23:05, 424, 301,16.94,
2024-10-23T20:23:11, 424, 301,17.0,
2024-10-23T20:23:17, 426, 301,16.94,
2024-10-23T20:23:23, 427, 302,16.94,
2024-10-23T20:23:29, 429, 302,17.37,
2024-10-23T20:23:35, 429, 302,16.94,
2024-10-23T20:23:41, 428, 301,16.94,
2024-10-23T20:23:47, 428, 301,16.94,
2024-10-23T20:23:53, 428, 302,16.94,
2024-10-23T20:23:59, 429, 302,16.94,
2024-10-23T20:24:05, 429, 302,16.94,
2024-10-23T20:24:11, 428, 302,16.94,
2024-10-23T20:24:17, 427, 301,16.94,
2024-10-23T20:24:23, 427, 301,16.94,
2024-10-23T20:24:29, 427, 301,16.94,
2024-10-23T20:24:35, 427, 301,16.94,
2024-10-23T20:24:41, 427, 301,17.44,
2024-10-23T20:24:47, 428, 302,16.94,
2024-10-23T20:24:53, 427, 301,16.94,
2024-10-23T20:24:59, 427, 301,16.94,
2024-10-23T20:25:05, 426, 301,16.94,
2024-10-23T20:25:11, 425, 301,16.94,
2024-10-23T20:25:17, 423, 300,16.94,
2024-10-23T20:25:23, 423, 300,16.94,
2024-10-23T20:25:29, 422, 300,16.87,
2024-10-23T20:25:35, 420, 299,16.94,
2024-10-23T20:25:41, 420, 299,16.87,
2024-10-23T20:25:47, 419, 299,16.94,
2024-10-23T20:25:53, 419, 299,16.87,
2024-10-23T20:25:59, 418, 299,16.94,
2024-10-23T20:26:05, 418, 299,16.94,
2024-10-23T20:26:11, 417, 299,16.94,
2024-10-23T20:26:17, 418, 299,16.94,
2024-10-23T20:26:24, 418, 299,16.94,
2024-10-23T20:26:30, 417, 299,16.94,
2024-10-23T20:26:36, 417, 298,16.87,
2024-10-23T20:26:42, 416, 299,16.94,
2024-10-23T20:26:48, 424, 301,16.94,
2024-10-23T20:26:54, 426, 301,16.94,
2024-10-23T20:27:00, 426, 301,16.94,
2024-10-23T20:27:06, 427, 301,17.19,
2024-10-23T20:27:12, 426, 301,16.94,
2024-10-23T20:27:18, 423, 300,16.94,
2024-10-23T20:27:24, 422, 300,16.94,
2024-10-23T20:27:30, 420, 299,16.87,
2024-10-23T20:27:36, 420, 299,16.94,
2024-10-23T20:27:42, 420, 299,16.94,
2024-10-23T20:27:48, 419, 299,16.94,
2024-10-23T20:27:54, 419, 299,16.94,
2024-10-23T20:28:00, 418, 299,16.87,
2024-10-23T20:28:06, 419, 299,16.87,
2024-10-23T20:28:12, 419, 299,16.94,
2024-10-23T20:28:18, 419, 299,16.94,
2024-10-23T20:28:24, 419, 299,16.94,
2024-10-23T20:28:30, 418, 299,16.94,
2024-10-23T20:28:36, 418, 298,16.94,
2024-10-23T20:28:42, 416, 299,16.87,
2024-10-23T20:28:48, 416, 298,16.94,
2024-10-23T20:28:54, 416, 296,16.94,
2024-10-23T20:29:00, 418, 299,16.94,
2024-10-23T20:29:06, 424, 301,16.94,
2024-10-23T20:29:12, 427, 302,16.94,
2024-10-23T20:29:18, 428, 302,16.94,
2024-10-23T20:29:24, 427, 301,16.94,
2024-10-23T20:29:30, 425, 301,16.94,
2024-10-23T20:29:36, 423, 300,16.94,
2024-10-23T20:29:42, 421, 300,16.87,
2024-10-23T20:29:48, 420, 299,16.87,
2024-10-23T20:29:54, 418, 299,16.87,
2024-10-23T20:30:00, 418, 298,16.94,
2024-10-23T20:30:06, 417, 298,16.94,
2024-10-23T20:30:12, 417, 298,17.44,
2024-10-23T20:30:18, 416, 298,16.94,
2024-10-23T20:30:24, 416, 298,16.94,
2024-10-23T20:30:30, 415, 298,16.94,
2024-10-23T20:30:36, 415, 298,16.87,
2024-10-23T20:30:42, 415, 298,16.94,
2024-10-23T20:30:48, 415, 298,16.87,
2024-10-23T20:30:54, 414, 297,16.94,
2024-10-23T20:31:00, 414, 297,16.87,
2024-10-23T20:31:06, 414, 297,16.87,
2024-10-23T20:31:12, 414, 297,16.94,
2024-10-23T20:31:18, 414, 297,16.87,
2024-10-23T20:31:24, 414, 297,16.94,
2024-10-23T20:31:30, 413, 297,16.87,
2024-10-23T20:31:36, 413, 297,16.87,
2024-10-23T20:31:42, 413, 297,16.87,
2024-10-23T20:31:48, 412, 297,16.87,
2024-10-23T20:31:54, 414, 298,16.94,
2024-10-23T20:32:00, 415, 298,16.94,
2024-10-23T20:32:06, 417, 298,16.94,
2024-10-23T20:32:12, 416, 299,16.94,
2024-10-23T20:32:18, 417, 299,16.87,
2024-10-23T20:32:24, 417, 299,16.87,
2024-10-23T20:32:30, 417, 298,16.94,
2024-10-23T20:32:36, 417, 298,16.87,
2024-10-23T20:32:42, 417, 298,16.87,
2024-10-23T20:32:48, 416, 298,16.87,
2024-10-23T20:32:54, 415, 298,16.87,
2024-10-23T20:33:00, 415, 297,16.87,
2024-10-23T20:33:06, 415, 297,17.56,
2024-10-23T20:33:12, 415, 297,17.56,
2024-10-23T20:33:18, 414, 298,16.87,
2024-10-23T20:33:24, 414, 297,16.94,
2024-10-23T20:33:30, 415, 297,16.94,
2024-10-23T20:33:36, 415, 298,16.87,
2024-10-23T20:33:42, 416, 298,16.94,
2024-10-23T20:33:48, 416, 298,16.94,
2024-10-23T20:33:54, 416, 298,16.87,
2024-10-23T20:34:00, 417, 298,16.87,
2024-10-23T20:34:06, 417, 298,16.87,
2024-10-23T20:34:12, 416, 298,16.87,
2024-10-23T20:34:18, 416, 298,16.87,
2024-10-23T20:34:24, 416, 298,16.87,
2024-10-23T20:34:30, 416, 298,16.87,
2024-10-23T20:34:36, 417, 298,16.94,
2024-10-23T20:34:42, 417, 298,16.87,
2024-10-23T20:34:48, 416, 298,16.94,
2024-10-23T20:34:54, 416, 298,16.87,
2024-10-23T20:35:00, 416, 298,16.87,
2024-10-23T20:35:06, 420, 301,16.87,
2024-10-23T20:35:12, 421, 300,16.87,
2024-10-23T20:35:18, 422, 301,16.87,
2024-10-23T20:35:24, 422, 301,16.94,
2024-10-23T20:35:30, 422, 301,16.87,
2024-10-23T20:35:36, 421, 300,16.87,
2024-10-23T20:35:42, 421, 300,16.87,
2024-10-23T20:35:48, 420, 300,16.87,
2024-10-23T20:35:54, 420, 300,16.87,
2024-10-23T20:36:00, 420, 300,16.94,
2024-10-23T20:36:06, 421, 300,16.94,
2024-10-23T20:36:12, 421, 300,16.87,
2024-10-23T20:36:18, 420, 300,16.87,
2024-10-23T20:36:24, 419, 300,16.87,
2024-10-23T20:36:30, 419, 299,16.87,
2024-10-23T20:36:36, 418, 299,16.87,
2024-10-23T20:36:42, 418, 299,16.87,
2024-10-23T20:36:48, 418, 299,16.87,
2024-10-23T20:36:54, 419, 300,16.87,
2024-10-23T20:37:00, 419, 300,16.94,
2024-10-23T20:37:06, 420, 300,16.94,
2024-10-23T20:37:12, 420, 300,16.87,
2024-10-23T20:37:18, 419, 300,16.87,
2024-10-23T20:37:24, 420, 301,16.87,
2024-10-23T20:37:30, 423, 301,16.94,
2024-10-23T20:37:36, 424, 301,16.87,
2024-10-23T20:37:42, 425, 302,16.87,
2024-10-23T20:37:48, 426, 302,16.87,
2024-10-23T20:37:54, 431, 304,16.87,
2024-10-23T20:38:00, 436, 305,16.87,
2024-10-23T20:38:06, 436, 305,17.56,
2024-10-23T20:38:12, 437, 305,16.87,
2024-10-23T20:38:18, 439, 306,16.94,
2024-10-23T20:38:24, 440, 306,16.87,
2024-10-23T20:38:30, 441, 306,17.06,
2024-10-23T20:38:36, 444, 307,16.94,
2024-10-23T20:38:42, 444, 307,16.87,
2024-10-23T20:38:48, 442, 306,16.87,
2024-10-23T20:38:54, 438, 305,16.94,
2024-10-23T20:39:00, 438, 305,16.87,
2024-10-23T20:39:06, 435, 304,16.87,
2024-10-23T20:39:12, 434, 304,16.87,
2024-10-23T20:39:18, 432, 303,16.87,
2024-10-23T20:39:24, 430, 303,16.87,
2024-10-23T20:39:30, 429, 303,16.87,
2024-10-23T20:39:36, 427, 302,16.94,
2024-10-23T20:39:42, 427, 302,16.87,
2024-10-23T20:39:48, 427, 302,16.87,
2024-10-23T20:39:54, 427, 302,16.87,
2024-10-23T20:40:00, 426, 302,16.87,
2024-10-23T20:40:06, 426, 302,16.94,
2024-10-23T20:40:12, 425, 302,17.44,
2024-10-23T20:40:18, 431, 304,16.94,
2024-10-23T20:40:24, 435, 305,16.87,
2024-10-23T20:40:30, 435, 305,16.94,
2024-10-23T20:40:36, 434, 304,16.94,
2024-10-23T20:40:42, 438, 306,16.94,
2024-10-23T20:40:48, 436, 305,16.94,
2024-10-23T20:40:54, 434, 304,16.94,
2024-10-23T20:41:00, 432, 303,16.94,
2024-10-23T20:41:06, 430, 303,16.94,
2024-10-23T20:41:12, 429, 303,16.94,
2024-10-23T20:41:18, 428, 303,16.94,
2024-10-23T20:41:24, 428, 303,16.94,
2024-10-23T20:41:30, 427, 303,16.94,
2024-10-23T20:41:36, 427, 303,16.94,
2024-10-23T20:41:42, 427, 303,16.94,
2024-10-23T20:41:48, 427, 302,16.94,
2024-10-23T20:41:54, 426, 302,16.87,
2024-10-23T20:42:00, 426, 302,16.94,
2024-10-23T20:42:06, 425, 302,17.0,
2024-10-23T20:42:12, 426, 302,17.0,
2024-10-23T20:42:18, 428, 303,16.94,
2024-10-23T20:42:24, 440, 307,16.94,
2024-10-23T20:42:30, 443, 308,17.0,
2024-10-23T20:42:36, 443, 307,16.94,
2024-10-23T20:42:42, 441, 306,16.94,
2024-10-23T20:42:48, 439, 306,16.94,
2024-10-23T20:42:54, 436, 305,17.0,
2024-10-23T20:43:00, 435, 305,17.0,
2024-10-23T20:43:06, 433, 304,17.0,
2024-10-23T20:43:12, 433, 305,17.0,
2024-10-23T20:43:18, 431, 304,17.0,
2024-10-23T20:43:24, 430, 303,16.94,
2024-10-23T20:43:30, 430, 304,17.0,
2024-10-23T20:43:36, 429, 303,17.0,
2024-10-23T20:43:42, 429, 303,17.0,
2024-10-23T20:43:48, 428, 303,16.94,
2024-10-23T20:43:54, 431, 304,17.0,
2024-10-23T20:44:00, 433, 305,17.0,
2024-10-23T20:44:06, 434, 305,17.0,
2024-10-23T20:44:12, 433, 304,17.0,
2024-10-23T20:44:18, 432, 304,17.0,
2024-10-23T20:44:24, 432, 304,17.0,
2024-10-23T20:44:30, 431, 303,17.0,
2024-10-23T20:44:36, 430, 303,17.0,
2024-10-23T20:44:42, 429, 303,17.0,
2024-10-23T20:44:48, 427, 302,17.0,
2024-10-23T20:44:54, 426, 302,17.0,
2024-10-23T20:45:00, 425, 301,17.0,
2024-10-23T20:45:06, 424, 301,17.0,
2024-10-23T20:45:12, 423, 301,17.0,
2024-10-23T20:45:18, 424, 302,17.0,
2024-10-23T20:45:24, 424, 302,17.0,
2024-10-23T20:45:30, 425, 302,17.0,
2024-10-23T20:45:36, 426, 302,17.06,
2024-10-23T20:45:42, 426, 302,17.0,
2024-10-23T20:45:48, 425, 302,17.0,
2024-10-23T20:45:54, 424, 302,17.0,
2024-10-23T20:46:00, 424, 301,17.0,
2024-10-23T20:46:06, 423, 301,17.06,
2024-10-23T20:46:12, 423, 301,17.06,
2024-10-23T20:46:18, 423, 301,17.0,
2024-10-23T20:46:24, 422, 301,17.0,
2024-10-23T20:46:30, 420, 301,17.06,
2024-10-23T20:46:36, 419, 300,17.0,
2024-10-23T20:46:42, 424, 303,17.0,
2024-10-23T20:46:48, 427, 303,17.0,
2024-10-23T20:46:54, 429, 303,17.0,
2024-10-23T20:47:00, 428, 303,17.06,
2024-10-23T20:47:06, 428, 303,17.0,
2024-10-23T20:47:12, 428, 303,17.06,
2024-10-23T20:47:18, 428, 303,17.06,
2024-10-23T20:47:24, 427, 302,17.0,
2024-10-23T20:47:30, 426, 302,17.06,
2024-10-23T20:47:36, 427, 303,17.06,
2024-10-23T20:47:42, 427, 303,17.06,
2024-10-23T20:47:48, 426, 302,17.06,
2024-10-23T20:47:54, 426, 302,17.06,
2024-10-23T20:48:00, 427, 303,17.0,
2024-10-23T20:48:06, 428, 303,17.0,
2024-10-23T20:48:12, 428, 303,17.06,
2024-10-23T20:48:18, 427, 302,17.06,
2024-10-23T20:48:24, 428, 303,17.0,
2024-10-23T20:48:30, 429, 303,17.0,
2024-10-23T20:48:36, 430, 303,17.0,
2024-10-23T20:48:42, 429, 303,17.06,
2024-10-23T20:48:48, 428, 302,17.0,
2024-10-23T20:48:54, 427, 302,17.0,
2024-10-23T20:49:00, 426, 302,17.06,
2024-10-23T20:49:06, 425, 301,17.0,
2024-10-23T20:49:12, 424, 301,17.69,
2024-10-23T20:49:18, 423, 301,16.94,
2024-10-23T20:49:24, 423, 301,17.0,
2024-10-23T20:49:30, 423, 301,16.94,
2024-10-23T20:49:36, 424, 301,17.0,
2024-10-23T20:49:42, 424, 302,17.0,
2024-10-23T20:49:48, 425, 302,17.0,
2024-10-23T20:49:54, 425, 302,17.0,
2024-10-23T20:50:00, 426, 302,17.0,
2024-10-23T20:50:06, 426, 302,17.0,
2024-10-23T20:50:12, 427, 302,17.0,
2024-10-23T20:50:18, 428, 303,17.0,
2024-10-23T20:50:24, 427, 302,17.0,
2024-10-23T20:50:30, 427, 302,17.0,
2024-10-23T20:50:36, 440, 307,17.31,
2024-10-23T20:50:42, 443, 307,17.0,
2024-10-23T20:50:48, 440, 306,17.25,
2024-10-23T20:50:54, 451, 310,17.31,
2024-10-23T20:51:00, 454, 310,16.94,
2024-10-23T20:51:06, 454, 310,16.94,
2024-10-23T20:51:12, 452, 309,16.94,
2024-10-23T20:51:18, 450, 309,16.94,
2024-10-23T20:51:24, 447, 307,17.0,
2024-10-23T20:51:30, 444, 307,17.0,
2024-10-23T20:51:36, 442, 306,16.94,
2024-10-23T20:51:42, 440, 306,16.94,
2024-10-23T20:51:48, 437, 305,16.94,
2024-10-23T20:51:54, 435, 305,17.0,
2024-10-23T20:52:00, 434, 304,16.94,
2024-10-23T20:52:06, 434, 305,17.44,
2024-10-23T20:52:12, 434, 305,17.0,
2024-10-23T20:52:18, 434, 305,17.0,
2024-10-23T20:52:24, 435, 305,17.0,
2024-10-23T20:52:30, 435, 305,17.0,
2024-10-23T20:52:36, 435, 305,17.0,
2024-10-23T20:52:42, 434, 304,16.94,
2024-10-23T20:52:48, 434, 305,17.0,
2024-10-23T20:52:54, 434, 304,16.94,
2024-10-23T20:53:00, 433, 304,16.94,
2024-10-23T20:53:06, 433, 304,17.0,
2024-10-23T20:53:12, 432, 304,16.94,
2024-10-23T20:53:18, 431, 304,16.94,
2024-10-23T20:53:24, 431, 303,16.94,
2024-10-23T20:53:30, 430, 303,17.0,
2024-10-23T20:53:36, 432, 305,17.0,
2024-10-23T20:53:42, 440, 307,17.0,
2024-10-23T20:53:48, 441, 307,17.0,
2024-10-23T20:53:54, 443, 308,16.94,
2024-10-23T20:54:00, 445, 308,17.0,
2024-10-23T20:54:06, 444, 307,16.94,
2024-10-23T20:54:12, 446, 308,16.94,
2024-10-23T20:54:18, 447, 308,17.37,
2024-10-23T20:54:24, 448, 308,16.94,
2024-10-23T20:54:30, 446, 308,17.0,
2024-10-23T20:54:36, 443, 307,16.94,
2024-10-23T20:54:42, 440, 306,17.31,
2024-10-23T20:54:48, 437, 305,16.94,
2024-10-23T20:54:54, 435, 304,16.94,
2024-10-23T20:55:00, 433, 304,16.94,
2024-10-23T20:55:06, 431, 303,17.44,
2024-10-23T20:55:12, 431, 304,17.19,
2024-10-23T20:55:18, 431, 304,17.0,
2024-10-23T20:55:24, 430, 303,17.0,
2024-10-23T20:55:30, 428, 303,16.94,
2024-10-23T20:55:36, 428, 303,17.0,
2024-10-23T20:55:42, 428, 303,17.0,
2024-10-23T20:55:48, 428, 303,17.0,
2024-10-23T20:55:54, 429, 303,16.94,
2024-10-23T20:56:00, 429, 303,17.0,
2024-10-23T20:56:06, 429, 303,17.0,
2024-10-23T20:56:12, 429, 303,17.0,
2024-10-23T20:56:18, 430, 304,16.94,
2024-10-23T20:56:24, 430, 304,16.94,
2024-10-23T20:56:30, 430, 303,17.31,
2024-10-23T20:56:36, 431, 304,16.94,
2024-10-23T20:56:42, 430, 304,16.94,
2024-10-23T20:56:48, 431, 304,16.94,
2024-10-23T20:56:54, 431, 304,16.94,
2024-10-23T20:57:00, 431, 304,16.94,
2024-10-23T20:57:06, 430, 304,16.94,
2024-10-23T20:57:12, 436, 306,16.94,
2024-10-23T20:57:18, 438, 306,17.69,
2024-10-23T20:57:24, 439, 306,16.94,
2024-10-23T20:57:30, 439, 306,17.0,
2024-10-23T20:57:36, 437, 305,16.94,
2024-10-23T20:57:42, 435, 305,16.94,
2024-10-23T20:57:48, 433, 304,17.0,
2024-10-23T20:57:54, 431, 303,17.31,
2024-10-23T20:58:00, 430, 303,17.0,
2024-10-23T20:58:06, 429, 303,16.94,
2024-10-23T20:58:12, 428, 303,16.94,
2024-10-23T20:58:18, 435, 306,17.0,
2024-10-23T20:58:24, 441, 308,16.94,
2024-10-23T20:58:30, 442, 307,17.0,
2024-10-23T20:58:36, 443, 307,17.0,
2024-10-23T20:58:42, 448, 309,17.0,
2024-10-23T20:58:48, 448, 309,17.0,
2024-10-23T20:58:54, 449, 309,16.94,
2024-10-23T20:59:00, 448, 308,16.94,
2024-10-23T20:59:06, 447, 308,16.94,
2024-10-23T20:59:12, 445, 308,16.94,
2024-10-23T20:59:18, 444, 307,16.94,
2024-10-23T20:59:24, 442, 306,16.94,
2024-10-23T20:59:30, 440, 306,17.0,
2024-10-23T20:59:36, 437, 305,16.94,
2024-10-23T20:59:42, 437, 305,17.0,
2024-10-23T20:59:48, 436, 305,17.0,
2024-10-23T20:59:54, 439, 306,16.94,
2024-10-23T21:00:00, 438, 306,16.94,
2024-10-23T21:00:06, 437, 306,16.94,
2024-10-23T21:00:12, 438, 306,16.94,
2024-10-23T21:00:18, 436, 305,16.94,
2024-10-23T21:00:24, 434, 304,16.94,
2024-10-23T21:00:30, 432, 304,17.0,
2024-10-23T21:00:36, 431, 303,16.94,
2024-10-23T21:00:42, 429, 303,16.94,
2024-10-23T21:00:48, 427, 302,16.94,
2024-10-23T21:00:54, 427, 302,16.94,
2024-10-23T21:01:00, 426, 302,16.94,
2024-10-23T21:01:06, 425, 302,17.31,
2024-10-23T21:01:12, 424, 302,16.94,
2024-10-23T21:01:18, 424, 301,16.94,
2024-10-23T21:01:24, 423, 301,16.94,
2024-10-23T21:01:30, 423, 301,17.0,
2024-10-23T21:01:36, 423, 301,16.94,
2024-10-23T21:01:42, 423, 301,16.94,
2024-10-23T21:01:48, 423, 301,17.44,
2024-10-23T21:01:54, 423, 301,16.94,
2024-10-23T21:02:00, 423, 301,16.94,
2024-10-23T21:02:06, 423, 301,16.94,
2024-10-23T21:02:12, 422, 301,16.94,
2024-10-23T21:02:18, 421, 300,16.94,
2024-10-23T21:02:24, 421, 300,16.94,
2024-10-23T21:02:30, 420, 300,16.94,
2024-10-23T21:02:36, 419, 297,16.94,
2024-10-23T21:02:42, 419, 297,16.94,
2024-10-23T21:02:48, 418, 299,16.94,
2024-10-23T21:02:54, 418, 299,16.94,
2024-10-23T21:03:00, 418, 299,16.94,
2024-10-23T21:03:06, 418, 299,16.94,
2024-10-23T21:03:12, 417, 299,16.94,
2024-10-23T21:03:18, 417, 299,16.94,
2024-10-23T21:03:24, 417, 299,16.94,
2024-10-23T21:03:30, 417, 296,16.94,
2024-10-23T21:03:36, 417, 296,16.94,
2024-10-23T21:03:42, 417, 298,16.94,
2024-10-23T21:03:48, 417, 296,17.0,
2024-10-23T21:03:54, 417, 298,16.94,
2024-10-23T21:04:00, 417, 296,16.94,
2024-10-23T21:04:06, 417, 298,16.94,
2024-10-23T21:04:12, 417, 298,16.94,
2024-10-23T21:04:18, 417, 296,16.94,
2024-10-23T21:04:24, 418, 298,16.94,
2024-10-23T21:04:30, 417, 296,16.94,
2024-10-23T21:04:36, 418, 298,16.94,
2024-10-23T21:04:42, 417, 298,16.94,
2024-10-23T21:04:48, 417, 296,16.94,
2024-10-23T21:04:54, 418, 298,16.94,
2024-10-23T21:05:00, 417, 298,16.94,
2024-10-23T21:05:06, 417, 298,16.94,
2024-10-23T21:05:12, 417, 298,16.94,
2024-10-23T21:05:18, 417, 298,16.94,
2024-10-23T21:05:24, 418, 296,16.87,
2024-10-23T21:05:30, 418, 298,16.94,
2024-10-23T21:05:36, 417, 296,16.94,
2024-10-23T21:05:42, 418, 298,16.94,
2024-10-23T21:05:48, 417, 298,16.94,
2024-10-23T21:05:54, 417, 296,16.87,
